,Date,1,2,3,4,5,6,7
87,"Mar 17, 04",2,23,25,33,34,41,3
88,"Mar 13, 04",9,27,32,38,39,49,46
89,"Mar 10, 04",2,17,35,41,46,48,5
90,"Mar 6, 04",12,17,25,26,43,44,2
91,"Mar 3, 04",1,2,7,16,43,44,20
92,"Feb 28, 04",3,15,17,26,27,46,38
93,"Feb 25, 04",1,9,25,27,37,40,45
94,"Feb 21, 04",4,5,26,33,38,44,49
95,"Feb 18, 04",21,22,26,27,40,47,3
96,"Feb 14, 04",1,5,12,17,31,44,36
97,"Feb 11, 04",4,10,14,19,21,28,12
98,"Feb 7, 04",3,14,26,27,35,44,28
99,"Feb 4, 04",8,22,37,38,45,47,43
100,"Jan 31, 04",1,20,23,36,38,49,7
101,"Jan 28, 04",3,14,20,23,25,45,12
102,"Jan 24, 04",3,8,17,20,26,47,38
103,"Jan 21, 04",1,7,26,40,43,45,46
104,"Jan 17, 04",2,12,25,40,41,47,14
105,"Jan 14, 04",1,7,12,24,44,49,5
106,"Jan 10, 04",13,16,18,21,32,33,26
107,"Jan 7, 04",2,6,13,20,42,48,37
108,"Jan 3, 04",9,13,24,36,44,45,30
111,"Dec 31, 05",10,13,31,33,34,35,22
112,"Dec 28, 05",6,7,10,29,42,44,25
113,"Dec 24, 05",16,17,18,23,28,33,27
114,"Dec 21, 05",4,9,25,27,31,33,44
115,"Dec 17, 05",4,13,18,19,42,43,45
116,"Dec 14, 05",4,19,24,31,35,43,7
117,"Dec 10, 05",6,18,23,37,40,45,48
118,"Dec 7, 05",2,8,12,19,23,41,49
119,"Dec 3, 05",16,19,21,25,35,45,24
120,"Nov 30, 05",5,18,22,28,29,32,17
121,"Nov 26, 05",15,21,31,35,41,46,22
122,"Nov 23, 05",4,6,10,17,33,49,37
123,"Nov 19, 05",1,6,8,11,23,46,13
124,"Nov 16, 05",11,14,36,40,43,45,25
125,"Nov 12, 05",1,14,24,30,35,45,9
126,"Nov 9, 05",7,30,36,39,42,49,9
127,"Nov 5, 05",4,30,39,42,45,46,38
128,"Nov 2, 05",9,13,14,40,43,49,32
129,"Oct 29, 05",4,14,19,25,26,49,21
130,"Oct 26, 05",5,11,20,30,37,43,31
131,"Oct 22, 05",3,21,25,26,31,40,41
132,"Oct 19, 05",11,19,33,35,39,40,32
133,"Oct 15, 05",1,20,31,32,45,46,39
134,"Oct 12, 05",11,15,23,34,35,36,28
135,"Oct 8, 05",5,13,15,17,24,27,29
136,"Oct 5, 05",1,12,15,16,21,35,40
137,"Oct 1, 05",9,14,19,23,43,45,20
138,"Sep 28, 05",4,11,21,27,38,41,36
139,"Sep 24, 05",15,20,32,39,40,47,30
140,"Sep 21, 05",15,17,24,26,34,35,8
141,"Sep 17, 05",4,7,13,33,40,47,37
142,"Sep 14, 05",2,6,18,25,30,32,11
143,"Sep 10, 05",6,8,26,33,35,42,41
144,"Sep 7, 05",2,3,16,37,45,49,22
145,"Sep 3, 05",8,12,22,37,42,46,24
146,"Aug 31, 05",1,18,30,33,36,47,23
147,"Aug 27, 05",2,32,39,42,45,46,49
148,"Aug 24, 05",3,22,25,32,36,41,9
149,"Aug 20, 05",4,14,17,23,26,38,47
150,"Aug 17, 05",4,7,24,27,28,41,37
151,"Aug 13, 05",10,17,21,40,44,45,39
152,"Aug 10, 05",4,10,16,22,39,42,43
153,"Aug 6, 05",6,22,28,36,41,48,24
154,"Aug 3, 05",4,5,6,10,23,35,18
155,"Jul 30, 05",10,16,21,29,38,45,25
156,"Jul 27, 05",8,19,22,30,34,47,18
157,"Jul 23, 05",12,22,25,30,33,38,17
158,"Jul 20, 05",2,7,22,27,45,48,42
159,"Jul 16, 05",14,22,23,32,43,49,34
160,"Jul 13, 05",1,7,8,14,32,33,26
161,"Jul 9, 05",3,8,10,23,26,28,22
162,"Jul 6, 05",5,7,23,25,31,49,16
163,"Jul 2, 05",2,18,22,38,39,44,10
164,"Jun 29, 05",19,42,43,44,46,47,26
165,"Jun 25, 05",2,10,11,17,26,44,25
166,"Jun 22, 05",9,10,13,30,33,39,32
167,"Jun 18, 05",5,6,7,36,38,46,20
168,"Jun 15, 05",7,10,13,33,39,42,47
169,"Jun 11, 05",3,4,11,28,30,45,16
170,"Jun 8, 05",3,8,20,22,38,49,5
171,"Jun 4, 05",11,16,18,19,21,23,41
172,"Jun 1, 05",3,14,25,29,33,42,21
173,"May 28, 05",6,12,17,28,37,46,11
174,"May 25, 05",10,12,16,21,29,48,1
175,"May 21, 05",1,21,23,27,40,45,38
176,"May 18, 05",2,5,6,12,19,36,7
177,"May 14, 05",5,11,20,23,27,28,42
178,"May 11, 05",9,10,16,18,20,49,46
179,"May 7, 05",6,26,28,30,33,34,49
180,"May 4, 05",12,19,23,24,29,44,28
181,"Apr 30, 05",10,11,18,21,32,42,19
182,"Apr 27, 05",9,14,17,22,26,46,3
183,"Apr 23, 05",18,19,23,29,33,45,8
184,"Apr 20, 05",8,9,12,20,45,48,39
185,"Apr 16, 05",2,11,16,31,33,41,17
186,"Apr 13, 05",11,12,23,29,30,40,9
187,"Apr 9, 05",7,10,11,47,48,49,26
188,"Apr 6, 05",7,8,24,28,29,40,12
189,"Apr 2, 05",4,12,24,25,38,41,11
190,"Mar 30, 05",7,10,24,27,30,47,41
191,"Mar 26, 05",2,19,27,32,41,43,24
192,"Mar 23, 05",1,14,32,33,37,40,7
193,"Mar 19, 05",2,9,12,30,35,46,37
194,"Mar 16, 05",8,10,18,19,25,41,34
195,"Mar 12, 05",6,7,8,30,34,43,19
196,"Mar 9, 05",4,10,11,18,23,34,49
197,"Mar 5, 05",6,12,20,21,24,43,22
198,"Mar 2, 05",3,16,19,22,23,25,32
199,"Feb 26, 05",4,12,22,37,43,49,8
200,"Feb 23, 05",5,8,10,32,48,49,29
201,"Feb 19, 05",12,16,27,35,39,41,24
202,"Feb 16, 05",4,5,17,18,34,38,1
203,"Feb 12, 05",5,12,16,26,37,43,40
204,"Feb 9, 05",10,15,21,23,28,37,41
205,"Feb 5, 05",11,17,26,31,46,48,1
206,"Feb 2, 05",2,6,7,13,31,36,32
207,"Jan 29, 05",4,24,26,37,41,43,11
208,"Jan 26, 05",8,9,13,17,34,44,12
209,"Jan 22, 05",8,10,33,41,42,45,35
210,"Jan 19, 05",2,5,18,21,34,43,36
211,"Jan 15, 05",1,8,27,33,34,42,21
212,"Jan 12, 05",1,13,21,34,36,42,8
213,"Jan 8, 05",3,15,18,19,32,48,17
214,"Jan 5, 05",1,2,30,36,42,43,23
215,"Jan 1, 05",10,16,17,34,40,47,41
5,"Dec 30, 06",10,14,18,40,45,49,1
6,"Dec 27, 06",4,5,12,24,38,45,22
7,"Dec 23, 06",4,6,19,22,23,45,43
8,"Dec 20, 06",2,9,12,29,33,37,46
9,"Dec 16, 06",7,22,24,30,38,46,41
10,"Dec 13, 06",8,11,22,27,33,36,1
11,"Dec 9, 06",4,11,18,20,29,44,24
12,"Dec 6, 06",2,6,12,18,22,29,4
13,"Dec 2, 06",8,32,33,43,46,49,1
14,"Nov 29, 06",5,9,14,31,37,46,8
15,"Nov 25, 06",1,18,20,23,41,47,37
16,"Nov 22, 06",3,8,14,28,31,39,32
17,"Nov 18, 06",1,11,22,25,39,41,44
18,"Nov 15, 06",5,8,34,37,44,47,24
19,"Nov 11, 06",3,5,6,7,26,40,16
20,"Nov 8, 06",3,4,20,38,42,48,34
21,"Nov 4, 06",6,23,30,33,37,41,17
22,"Nov 1, 06",2,18,24,25,30,40,45
23,"Oct 28, 06",1,10,26,38,39,47,45
24,"Oct 25, 06",9,33,37,38,42,49,31
25,"Oct 21, 06",2,4,25,29,41,43,38
26,"Oct 18, 06",6,18,25,34,45,49,41
27,"Oct 14, 06",9,14,22,45,47,49,25
28,"Oct 11, 06",8,12,24,30,34,35,47
29,"Oct 7, 06",15,20,33,37,39,45,13
30,"Oct 4, 06",12,13,22,26,37,45,14
31,"Sep 30, 06",1,10,18,24,31,46,19
32,"Sep 27, 06",15,23,38,40,41,49,2
33,"Sep 23, 06",6,11,19,20,32,39,38
34,"Sep 20, 06",10,30,41,43,45,47,34
35,"Sep 16, 06",5,13,14,29,39,40,34
36,"Sep 13, 06",19,30,32,33,38,41,14
37,"Sep 9, 06",13,22,31,32,34,48,26
38,"Sep 6, 06",3,8,20,26,37,46,27
39,"Sep 2, 06",3,9,10,14,17,19,12
40,"Aug 30, 06",1,9,15,26,29,32,46
41,"Aug 26, 06",1,9,10,24,32,35,39
42,"Aug 23, 06",4,7,16,23,27,39,3
43,"Aug 19, 06",9,10,19,43,47,49,29
44,"Aug 16, 06",3,4,8,25,41,48,22
45,"Aug 12, 06",3,10,21,23,33,44,43
46,"Aug 9, 06",13,15,28,29,33,47,25
47,"Aug 5, 06",2,13,19,25,30,32,40
48,"Aug 2, 06",6,26,27,33,41,42,24
49,"Jul 29, 06",13,16,21,42,46,49,8
50,"Jul 26, 06",3,7,15,38,43,47,32
51,"Jul 22, 06",2,6,9,20,43,44,46
52,"Jul 19, 06",8,13,21,22,24,39,4
53,"Jul 15, 06",13,17,21,33,41,42,38
54,"Jul 12, 06",6,26,30,38,44,45,16
55,"Jul 8, 06",11,14,29,33,42,44,7
56,"Jul 5, 06",2,21,22,29,34,35,7
57,"Jul 1, 06",11,19,36,41,46,49,38
58,"Jun 28, 06",3,5,19,20,34,47,31
59,"Jun 24, 06",2,20,26,29,37,45,17
60,"Jun 21, 06",4,17,34,39,41,46,26
61,"Jun 17, 06",11,14,20,25,31,36,48
62,"Jun 14, 06",10,11,36,38,46,48,26
63,"Jun 10, 06",18,23,32,34,41,46,49
64,"Jun 7, 06",11,12,14,27,34,48,8
65,"Jun 3, 06",8,20,21,27,36,48,11
66,"May 31, 06",11,14,34,40,42,43,6
67,"May 27, 06",9,15,18,34,35,45,6
68,"May 24, 06",1,15,18,19,29,37,5
69,"May 20, 06",15,18,22,31,43,49,26
70,"May 17, 06",9,19,20,24,36,48,10
71,"May 13, 06",2,10,11,16,42,43,21
72,"May 10, 06",3,17,36,44,45,48,8
73,"May 6, 06",6,28,30,31,34,48,47
74,"May 3, 06",1,17,24,29,34,46,27
75,"Apr 29, 06",4,29,35,40,43,45,9
76,"Apr 26, 06",1,25,35,36,37,44,15
77,"Apr 22, 06",21,22,23,24,48,49,3
78,"Apr 19, 06",3,7,16,18,29,49,32
79,"Apr 15, 06",2,3,9,21,26,29,42
80,"Apr 12, 06",11,14,15,29,31,47,19
81,"Apr 8, 06",1,6,8,10,15,20,34
82,"Apr 5, 06",10,19,20,35,36,38,26
83,"Apr 1, 06",4,6,8,12,34,38,14
84,"Mar 29, 06",1,14,23,35,47,49,5
85,"Mar 25, 06",17,23,24,33,35,41,47
86,"Mar 22, 06",8,12,17,23,36,38,43
87,"Mar 18, 06",1,6,31,37,44,45,19
88,"Mar 15, 06",2,7,15,23,25,45,41
89,"Mar 11, 06",12,13,19,20,21,29,38
90,"Mar 8, 06",11,15,18,33,42,49,21
91,"Mar 4, 06",7,28,35,40,42,48,46
92,"Mar 1, 06",9,15,22,33,38,48,10
93,"Feb 25, 06",7,9,13,23,26,47,28
94,"Feb 22, 06",8,26,31,35,36,47,24
95,"Feb 18, 06",17,20,24,28,31,41,25
96,"Feb 15, 06",12,13,15,32,40,43,47
97,"Feb 11, 06",5,21,29,30,36,45,49
98,"Feb 8, 06",19,29,33,40,46,48,34
99,"Feb 4, 06",2,16,17,29,39,41,11
100,"Feb 1, 06",2,12,14,41,42,43,20
101,"Jan 28, 06",9,19,22,33,37,46,35
102,"Jan 25, 06",7,14,20,21,42,45,18
103,"Jan 21, 06",3,5,10,21,30,37,8
104,"Jan 18, 06",3,8,9,20,22,35,4
105,"Jan 14, 06",11,29,35,36,44,48,30
106,"Jan 11, 06",12,35,36,43,44,45,46
107,"Jan 7, 06",5,20,28,30,41,42,16
108,"Jan 4, 06",6,21,33,42,43,46,25
111,"Dec 29, 07",7,13,16,24,35,42,1
112,"Dec 26, 07",8,10,12,14,31,39,9
113,"Dec 22, 07",8,17,30,36,40,47,24
114,"Dec 19, 07",6,9,15,32,37,48,38
115,"Dec 15, 07",3,11,32,34,44,48,33
116,"Dec 12, 07",6,24,31,32,34,39,22
117,"Dec 8, 07",2,9,11,22,35,45,31
118,"Dec 5, 07",1,2,23,29,30,42,12
119,"Dec 1, 07",16,21,31,40,43,45,37
120,"Nov 28, 07",7,13,27,37,40,46,11
121,"Nov 24, 07",1,10,25,27,30,36,41
122,"Nov 21, 07",2,10,13,15,28,41,38
123,"Nov 17, 07",14,17,27,41,47,48,24
124,"Nov 14, 07",3,15,24,25,40,44,39
125,"Nov 10, 07",3,13,14,17,20,42,40
126,"Nov 7, 07",4,12,24,25,37,49,33
127,"Nov 3, 07",8,23,33,40,46,49,37
128,"Oct 31, 07",2,8,23,25,33,48,43
129,"Oct 27, 07",12,13,17,34,40,47,9
130,"Oct 24, 07",8,9,31,42,45,49,19
131,"Oct 20, 07",7,8,13,26,32,35,41
132,"Oct 17, 07",12,24,33,36,39,45,28
133,"Oct 13, 07",1,26,30,32,39,47,21
134,"Oct 10, 07",9,37,39,45,47,48,4
135,"Oct 6, 07",5,15,30,35,41,48,6
136,"Oct 3, 07",3,17,18,24,31,32,42
137,"Sep 29, 07",9,19,26,29,39,45,33
138,"Sep 26, 07",21,25,32,35,40,47,6
139,"Sep 22, 07",5,8,12,15,39,47,40
140,"Sep 19, 07",5,17,24,36,41,49,39
141,"Sep 15, 07",9,39,40,43,46,48,24
142,"Sep 12, 07",10,11,16,21,24,38,23
143,"Sep 8, 07",3,8,16,20,24,25,23
144,"Sep 5, 07",17,18,20,22,25,36,11
145,"Sep 1, 07",11,17,18,28,31,46,42
146,"Aug 29, 07",7,21,22,24,30,31,29
147,"Aug 25, 07",9,19,31,35,39,42,1
148,"Aug 22, 07",2,7,18,32,36,43,22
149,"Aug 18, 07",2,12,32,34,38,48,43
150,"Aug 15, 07",3,16,22,27,28,32,5
151,"Aug 11, 07",1,17,23,34,37,49,13
152,"Aug 8, 07",2,15,28,41,42,46,3
153,"Aug 4, 07",9,17,18,20,41,49,46
154,"Aug 1, 07",7,21,23,37,43,48,35
155,"Jul 28, 07",1,5,17,32,39,45,40
156,"Jul 25, 07",8,11,12,18,40,42,17
157,"Jul 21, 07",9,10,22,29,38,41,11
158,"Jul 18, 07",2,3,18,31,38,46,17
159,"Jul 14, 07",10,27,33,38,40,49,21
160,"Jul 11, 07",4,14,21,29,36,41,46
161,"Jul 7, 07",10,19,25,31,37,40,1
162,"Jul 4, 07",20,25,26,39,42,44,10
163,"Jun 30, 07",6,12,25,43,45,47,31
164,"Jun 27, 07",7,14,17,19,34,37,11
165,"Jun 23, 07",7,20,24,37,43,49,21
166,"Jun 20, 07",4,7,13,41,44,47,19
167,"Jun 16, 07",3,15,31,33,43,48,24
168,"Jun 13, 07",2,10,19,36,40,48,18
169,"Jun 9, 07",10,20,25,41,44,46,6
170,"Jun 6, 07",2,11,24,31,39,49,9
171,"Jun 2, 07",8,16,19,32,40,46,28
172,"May 30, 07",3,16,20,27,34,35,38
173,"May 26, 07",6,17,29,32,36,47,37
174,"May 23, 07",4,13,19,23,33,48,16
175,"May 19, 07",8,16,33,37,40,42,35
176,"May 16, 07",11,14,31,33,37,45,9
177,"May 12, 07",5,7,13,27,45,47,11
178,"May 9, 07",11,17,27,32,39,49,19
179,"May 5, 07",1,23,26,28,33,40,10
180,"May 2, 07",22,24,32,33,37,41,46
181,"Apr 28, 07",3,19,20,23,35,38,48
182,"Apr 25, 07",3,6,12,19,24,29,40
183,"Apr 21, 07",17,29,33,43,45,49,18
184,"Apr 18, 07",14,22,25,30,44,48,1
185,"Apr 14, 07",6,15,22,26,41,49,9
186,"Apr 11, 07",6,10,21,24,38,48,26
187,"Apr 7, 07",10,12,23,26,35,37,47
188,"Apr 4, 07",5,16,21,25,40,48,31
189,"Mar 31, 07",4,9,16,32,37,41,5
190,"Mar 28, 07",7,20,24,25,29,45,36
191,"Mar 24, 07",1,13,19,26,32,46,28
192,"Mar 21, 07",3,7,26,30,33,46,32
193,"Mar 17, 07",13,21,23,27,28,34,31
194,"Mar 14, 07",12,19,22,34,46,47,36
195,"Mar 10, 07",9,18,28,37,42,49,24
196,"Mar 7, 07",7,9,21,29,31,47,12
197,"Mar 3, 07",3,21,27,37,43,44,9
198,"Feb 28, 07",3,6,12,15,43,44,37
199,"Feb 24, 07",4,6,15,33,38,40,13
200,"Feb 21, 07",5,6,17,21,31,46,49
201,"Feb 17, 07",13,20,31,36,43,46,19
202,"Feb 14, 07",10,24,35,40,41,45,39
203,"Feb 10, 07",8,13,23,37,41,42,26
204,"Feb 7, 07",4,8,11,27,37,47,21
205,"Feb 3, 07",10,13,24,27,37,39,14
206,"Jan 31, 07",2,6,9,11,14,37,25
207,"Jan 27, 07",6,9,17,20,22,40,7
208,"Jan 24, 07",6,11,20,26,34,35,2
209,"Jan 20, 07",24,40,45,47,48,49,7
210,"Jan 17, 07",5,7,9,30,39,40,25
211,"Jan 13, 07",1,2,3,19,25,41,31
212,"Jan 10, 07",9,16,19,41,46,49,4
213,"Jan 6, 07",19,20,33,43,45,47,38
214,"Jan 3, 07",4,14,17,20,38,48,7
5,"Dec 31, 08",5,7,23,33,37,38,26
6,"Dec 27, 08",6,10,20,23,45,47,11
7,"Dec 24, 08",11,12,29,32,35,43,26
8,"Dec 20, 08",4,7,8,10,47,48,6
9,"Dec 17, 08",11,18,22,28,30,49,25
10,"Dec 13, 08",4,15,34,36,43,47,9
11,"Dec 10, 08",6,12,18,27,42,43,7
12,"Dec 6, 08",4,8,29,37,40,48,45
13,"Dec 3, 08",2,8,12,22,36,37,23
14,"Nov 29, 08",9,12,16,26,30,37,27
15,"Nov 26, 08",11,33,34,42,43,48,7
16,"Nov 22, 08",9,21,28,37,44,49,19
17,"Nov 19, 08",24,28,34,38,44,45,35
18,"Nov 15, 08",8,9,12,16,19,21,47
19,"Nov 12, 08",12,30,34,38,39,43,36
20,"Nov 8, 08",2,3,19,28,36,45,39
21,"Nov 5, 08",4,13,17,27,35,45,34
22,"Nov 1, 08",18,25,33,40,42,49,19
23,"Oct 29, 08",1,3,26,33,42,46,45
24,"Oct 25, 08",4,9,25,26,41,46,40
25,"Oct 22, 08",8,9,12,20,42,45,39
26,"Oct 18, 08",11,13,26,32,34,44,2
27,"Oct 15, 08",7,9,15,21,38,40,13
28,"Oct 11, 08",7,8,23,38,39,45,47
29,"Oct 8, 08",4,13,19,32,40,45,28
30,"Oct 4, 08",12,19,23,25,36,46,2
31,"Oct 1, 08",2,8,22,29,34,48,47
32,"Sep 27, 08",11,19,29,33,44,46,34
33,"Sep 24, 08",10,27,36,40,42,43,37
34,"Sep 20, 08",2,10,24,31,33,49,3
35,"Sep 17, 08",7,9,17,23,27,32,22
36,"Sep 13, 08",5,18,20,26,37,39,14
37,"Sep 10, 08",2,15,25,31,38,49,48
38,"Sep 6, 08",2,5,9,17,32,35,36
39,"Sep 3, 08",5,21,28,32,43,46,13
40,"Aug 30, 08",2,26,29,36,37,45,31
41,"Aug 27, 08",2,12,25,28,35,48,3
42,"Aug 23, 08",3,7,13,30,38,46,24
43,"Aug 20, 08",3,6,9,27,28,36,45
44,"Aug 16, 08",12,16,19,32,42,49,3
45,"Aug 13, 08",1,16,28,29,39,45,23
46,"Aug 9, 08",1,34,37,39,40,42,11
47,"Aug 6, 08",10,18,22,26,34,38,39
48,"Aug 2, 08",2,9,26,44,47,49,34
49,"Jul 30, 08",3,10,21,26,38,43,48
50,"Jul 26, 08",2,6,20,23,38,45,24
51,"Jul 23, 08",7,9,25,35,40,48,1
52,"Jul 19, 08",10,20,28,36,40,46,23
53,"Jul 16, 08",3,10,16,17,25,39,19
54,"Jul 12, 08",15,18,19,21,24,35,37
55,"Jul 9, 08",2,25,28,40,45,46,34
56,"Jul 5, 08",2,7,8,32,43,49,48
57,"Jul 2, 08",12,18,19,35,42,43,44
58,"Jun 28, 08",4,16,20,23,28,44,32
59,"Jun 25, 08",1,23,29,34,37,45,8
60,"Jun 21, 08",6,7,14,16,17,27,32
61,"Jun 18, 08",2,12,31,40,44,45,11
62,"Jun 14, 08",6,9,14,18,42,44,36
63,"Jun 11, 08",2,24,33,35,44,48,37
64,"Jun 7, 08",27,29,33,36,46,48,24
65,"Jun 4, 08",5,21,25,32,33,41,45
66,"May 31, 08",2,9,11,22,34,35,26
67,"May 28, 08",3,4,22,23,26,28,8
68,"May 24, 08",3,16,22,39,42,49,28
69,"May 21, 08",3,4,7,19,28,32,6
70,"May 17, 08",5,21,35,38,47,48,45
71,"May 14, 08",9,20,22,28,35,42,15
72,"May 10, 08",13,15,17,26,34,48,25
73,"May 7, 08",13,22,29,33,46,49,18
74,"May 3, 08",3,6,15,27,40,44,41
75,"Apr 30, 08",3,6,19,23,39,43,14
76,"Apr 26, 08",1,2,18,38,42,45,30
77,"Apr 23, 08",12,24,25,29,41,45,14
78,"Apr 19, 08",5,27,30,32,46,49,9
79,"Apr 16, 08",13,25,34,35,47,48,22
80,"Apr 12, 08",1,13,23,35,38,42,22
81,"Apr 9, 08",20,21,22,29,39,41,25
82,"Apr 5, 08",16,18,21,27,36,43,44
83,"Apr 2, 08",2,5,8,20,21,33,11
84,"Mar 29, 08",4,7,10,12,26,33,24
85,"Mar 26, 08",1,6,15,27,33,40,46
86,"Mar 22, 08",5,6,10,25,36,38,7
87,"Mar 19, 08",23,40,41,42,44,45,43
88,"Mar 15, 08",3,9,11,19,30,39,20
89,"Mar 12, 08",3,11,22,29,41,44,48
90,"Mar 8, 08",11,12,13,16,46,48,28
91,"Mar 5, 08",17,20,33,35,37,40,25
92,"Mar 1, 08",3,7,9,28,31,43,2
93,"Feb 27, 08",2,4,17,33,36,45,35
94,"Feb 23, 08",4,14,20,31,32,42,18
95,"Feb 20, 08",1,6,8,38,39,40,31
96,"Feb 16, 08",19,29,33,35,44,49,22
97,"Feb 13, 08",14,24,26,29,41,46,22
98,"Feb 9, 08",3,17,26,33,39,46,18
99,"Feb 6, 08",2,4,11,30,34,47,42
100,"Feb 2, 08",7,11,13,34,46,47,9
101,"Jan 30, 08",1,20,21,23,40,41,12
102,"Jan 26, 08",1,5,11,37,44,47,36
103,"Jan 23, 08",6,10,13,20,32,37,34
104,"Jan 19, 08",13,18,22,29,37,49,47
105,"Jan 16, 08",7,15,34,39,41,49,22
106,"Jan 12, 08",3,10,32,43,44,46,35
107,"Jan 9, 08",5,22,25,30,45,46,41
108,"Jan 5, 08",3,22,25,36,39,40,41
109,"Jan 2, 08",4,6,7,16,32,45,43
112,"Dec 30, 09",5,9,23,30,34,36,24
113,"Dec 26, 09",5,14,34,38,40,43,36
114,"Dec 23, 09",1,5,9,11,22,38,27
115,"Dec 19, 09",12,15,19,41,42,49,48
116,"Dec 16, 09",4,22,23,46,48,49,18
117,"Dec 12, 09",16,20,26,31,38,49,42
118,"Dec 9, 09",1,15,17,26,28,38,44
119,"Dec 5, 09",8,10,14,22,28,29,2
120,"Dec 2, 09",2,4,24,25,47,48,44
121,"Nov 28, 09",17,26,27,28,33,49,43
122,"Nov 25, 09",5,10,16,19,33,47,24
123,"Nov 21, 09",18,25,35,43,46,47,4
124,"Nov 18, 09",2,4,13,24,30,42,9
125,"Nov 14, 09",1,9,19,25,31,41,42
126,"Nov 11, 09",1,19,23,24,25,43,5
127,"Nov 7, 09",12,15,18,25,29,32,14
128,"Nov 4, 09",2,7,8,18,20,37,12
129,"Oct 31, 09",5,24,31,34,35,44,46
130,"Oct 28, 09",18,26,32,34,43,44,37
131,"Oct 24, 09",5,13,25,34,36,46,41
132,"Oct 21, 09",2,11,29,32,48,49,34
133,"Oct 17, 09",8,17,24,34,42,46,5
134,"Oct 14, 09",4,17,19,22,24,46,30
135,"Oct 10, 09",5,11,12,22,23,26,41
136,"Oct 7, 09",2,4,12,24,36,38,16
137,"Oct 3, 09",14,19,27,32,45,49,34
138,"Sep 30, 09",4,10,29,33,39,46,2
139,"Sep 26, 09",5,6,14,18,30,35,2
140,"Sep 23, 09",4,8,11,12,34,43,22
141,"Sep 19, 09",1,7,23,29,30,33,9
142,"Sep 16, 09",6,17,36,41,42,49,1
143,"Sep 12, 09",3,12,13,36,46,48,9
144,"Sep 9, 09",3,6,17,27,28,44,43
145,"Sep 5, 09",12,13,27,32,45,46,18
146,"Sep 2, 09",4,6,9,30,33,49,13
147,"Aug 29, 09",9,10,26,29,32,37,12
148,"Aug 26, 09",4,6,9,29,33,49,15
149,"Aug 22, 09",15,19,23,38,43,49,33
150,"Aug 19, 09",5,6,22,23,25,27,32
151,"Aug 15, 09",5,6,15,31,38,39,36
152,"Aug 12, 09",7,10,31,32,42,47,30
153,"Aug 8, 09",11,22,31,32,40,49,13
154,"Aug 5, 09",2,5,12,31,34,48,44
155,"Aug 1, 09",13,14,24,31,40,48,44
156,"Jul 29, 09",3,23,29,37,44,45,39
157,"Jul 25, 09",10,19,29,32,38,44,3
158,"Jul 22, 09",8,14,24,36,40,42,19
159,"Jul 18, 09",2,4,15,39,45,49,37
160,"Jul 15, 09",3,5,16,26,40,45,31
161,"Jul 11, 09",9,11,18,23,29,40,26
162,"Jul 8, 09",12,32,35,36,37,46,23
163,"Jul 4, 09",1,14,23,27,32,44,48
164,"Jul 1, 09",2,5,19,26,29,31,28
165,"Jun 27, 09",5,15,28,31,32,45,11
166,"Jun 24, 09",13,19,23,33,38,48,2
167,"Jun 20, 09",4,5,19,28,31,38,34
168,"Jun 17, 09",4,5,8,15,19,40,22
169,"Jun 13, 09",1,15,20,30,41,48,10
170,"Jun 10, 09",9,27,28,40,45,48,24
171,"Jun 6, 09",11,12,18,21,30,37,1
172,"Jun 3, 09",5,6,14,30,38,39,34
173,"May 30, 09",1,7,19,21,39,45,42
174,"May 27, 09",3,4,24,26,29,49,13
175,"May 23, 09",7,8,15,24,27,32,34
176,"May 20, 09",4,22,26,29,39,48,31
177,"May 16, 09",16,17,23,27,30,45,39
178,"May 13, 09",6,10,24,28,31,46,25
179,"May 9, 09",14,19,23,31,34,39,24
180,"May 6, 09",1,4,9,20,30,44,18
181,"May 2, 09",8,15,17,22,30,40,11
182,"Apr 29, 09",8,20,22,29,33,49,48
183,"Apr 25, 09",1,11,17,29,31,46,35
184,"Apr 22, 09",10,12,21,38,41,42,28
185,"Apr 18, 09",4,5,21,33,42,47,24
186,"Apr 15, 09",6,13,23,34,41,43,27
187,"Apr 11, 09",5,6,7,11,17,34,48
188,"Apr 8, 09",2,5,13,24,35,43,18
189,"Apr 4, 09",17,20,22,37,40,48,33
190,"Apr 1, 09",4,6,24,32,46,48,8
191,"Mar 28, 09",6,10,33,39,40,48,43
192,"Mar 25, 09",9,16,34,42,44,48,13
193,"Mar 21, 09",14,19,34,37,39,42,47
194,"Mar 18, 09",11,27,29,33,34,44,36
195,"Mar 14, 09",4,11,13,16,41,45,35
196,"Mar 11, 09",2,18,20,23,24,48,30
197,"Mar 7, 09",8,12,14,22,29,49,11
198,"Mar 4, 09",7,15,23,25,27,40,43
199,"Feb 28, 09",2,8,26,46,48,49,34
200,"Feb 25, 09",5,11,26,31,36,39,4
201,"Feb 21, 09",11,20,33,34,37,39,22
202,"Feb 18, 09",11,17,34,37,41,49,5
203,"Feb 14, 09",16,25,29,37,45,49,20
204,"Feb 11, 09",1,6,17,19,41,42,31
205,"Feb 7, 09",14,20,24,30,34,37,31
206,"Feb 4, 09",15,16,22,31,43,44,32
207,"Jan 31, 09",14,15,20,28,34,39,41
208,"Jan 28, 09",1,6,20,22,24,46,36
209,"Jan 24, 09",9,13,20,29,45,46,5
210,"Jan 21, 09",8,32,34,39,43,48,25
211,"Jan 17, 09",8,12,20,28,39,47,10
212,"Jan 14, 09",20,35,36,37,39,49,38
