,Date,1,2,3,4,5,6,7
2120,"Aug 14, 04",13,29,31,36,37,42,25
2121,"Aug 11, 04",4,16,18,28,30,38,35
2122,"Aug 7, 04",3,12,23,30,36,37,35
2123,"Aug 4, 04",6,7,9,11,30,43,4
2124,"Jul 31, 04",3,21,31,40,43,49,23
2125,"Jul 28, 04",4,8,25,29,36,37,14
2126,"Jul 24, 04",6,13,17,19,24,29,35
2127,"Jul 21, 04",19,21,24,25,45,46,39
2128,"Jul 17, 04",10,18,23,26,41,43,42
2129,"Jul 14, 04",7,19,32,35,36,43,12
2130,"Jul 10, 04",4,26,30,31,48,49,23
2131,"Jul 7, 04",2,7,26,35,39,43,17
2132,"Jul 3, 04",1,11,14,20,31,40,26
2133,"Jun 30, 04",2,21,31,32,41,49,7
2134,"Jun 26, 04",1,7,8,10,18,36,42
2135,"Jun 23, 04",4,6,15,22,27,40,26
2136,"Jun 19, 04",1,33,40,41,45,48,46
2137,"Jun 16, 04",4,22,30,39,46,47,49
2138,"Jun 12, 04",4,10,28,29,30,46,2
2139,"Jun 9, 04",7,23,24,27,41,42,49
2140,"Jun 5, 04",12,13,17,26,43,45,11
2141,"Jun 2, 04",1,4,20,21,26,43,7
2142,"May 29, 04",24,29,30,31,34,46,38
2143,"May 26, 04",14,35,37,44,46,48,13
2144,"May 22, 04",1,11,12,15,32,46,20
2145,"May 19, 04",5,16,24,26,46,48,11
2146,"May 15, 04",21,24,30,32,40,41,7
2147,"May 12, 04",1,10,26,29,40,45,18
2148,"May 8, 04",4,7,24,39,43,44,23
2149,"May 5, 04",5,13,16,20,28,31,4
2150,"May 1, 04",8,21,24,26,34,38,14
2151,"Apr 28, 04",16,30,36,39,45,47,22
2152,"Apr 24, 04",4,6,15,22,23,27,25
2153,"Apr 21, 04",12,24,32,36,39,47,43
2154,"Apr 17, 04",11,13,18,20,24,29,8
2155,"Apr 14, 04",9,12,14,19,31,43,32
2156,"Apr 10, 04",20,33,36,45,46,47,39
2157,"Apr 7, 04",1,10,18,20,30,40,34
2158,"Apr 3, 04",3,17,22,25,40,46,27
2159,"Mar 31, 04",2,3,17,18,19,46,30
2160,"Mar 27, 04",7,19,31,43,45,49,36
2161,"Mar 24, 04",5,15,19,24,26,46,43
2162,"Mar 20, 04",9,13,21,25,38,41,33
2163,"Mar 17, 04",2,23,25,33,34,41,3
2164,"Mar 13, 04",9,27,32,38,39,49,46
2165,"Mar 10, 04",2,17,35,41,46,48,5
2166,"Mar 6, 04",12,17,25,26,43,44,2
2167,"Mar 3, 04",1,2,7,16,43,44,20
2168,"Feb 28, 04",3,15,17,26,27,46,38
2169,"Feb 25, 04",1,9,25,27,37,40,45
2170,"Feb 21, 04",4,5,26,33,38,44,49
2171,"Feb 18, 04",21,22,26,27,40,47,3
2172,"Feb 14, 04",1,5,12,17,31,44,36
2173,"Feb 11, 04",4,10,14,19,21,28,12
2174,"Feb 7, 04",3,14,26,27,35,44,28
2175,"Feb 4, 04",8,22,37,38,45,47,43
2176,"Jan 31, 04",1,20,23,36,38,49,7
2177,"Jan 28, 04",3,14,20,23,25,45,12
2178,"Jan 24, 04",3,8,17,20,26,47,38
2179,"Jan 21, 04",1,7,26,40,43,45,46
2180,"Jan 17, 04",2,12,25,40,41,47,14
2181,"Jan 14, 04",1,7,12,24,44,49,5
2182,"Jan 10, 04",13,16,18,21,32,33,26
2183,"Jan 7, 04",2,6,13,20,42,48,37
2184,"Jan 3, 04",9,13,24,36,44,45,30
2185,"Dec 31, 05",10,13,31,33,34,35,22
2186,"Dec 28, 05",6,7,10,29,42,44,25
2187,"Dec 24, 05",16,17,18,23,28,33,27
2188,"Dec 21, 05",4,9,25,27,31,33,44
2189,"Dec 17, 05",4,13,18,19,42,43,45
2190,"Dec 14, 05",4,19,24,31,35,43,7
2191,"Dec 10, 05",6,18,23,37,40,45,48
2192,"Dec 7, 05",2,8,12,19,23,41,49
2193,"Dec 3, 05",16,19,21,25,35,45,24
2194,"Nov 30, 05",5,18,22,28,29,32,17
2195,"Nov 26, 05",15,21,31,35,41,46,22
2196,"Nov 23, 05",4,6,10,17,33,49,37
2197,"Nov 19, 05",1,6,8,11,23,46,13
2198,"Nov 16, 05",11,14,36,40,43,45,25
2199,"Nov 12, 05",1,14,24,30,35,45,9
2200,"Nov 9, 05",7,30,36,39,42,49,9
2201,"Nov 5, 05",4,30,39,42,45,46,38
2202,"Nov 2, 05",9,13,14,40,43,49,32
2203,"Oct 29, 05",4,14,19,25,26,49,21
2204,"Oct 26, 05",5,11,20,30,37,43,31
2205,"Oct 22, 05",3,21,25,26,31,40,41
2206,"Oct 19, 05",11,19,33,35,39,40,32
2207,"Oct 15, 05",1,20,31,32,45,46,39
2208,"Oct 12, 05",11,15,23,34,35,36,28
2209,"Oct 8, 05",5,13,15,17,24,27,29
2210,"Oct 5, 05",1,12,15,16,21,35,40
2211,"Oct 1, 05",9,14,19,23,43,45,20
2212,"Sep 28, 05",4,11,21,27,38,41,36
2213,"Sep 24, 05",15,20,32,39,40,47,30
2214,"Sep 21, 05",15,17,24,26,34,35,8
2215,"Sep 17, 05",4,7,13,33,40,47,37
2216,"Sep 14, 05",2,6,18,25,30,32,11
2217,"Sep 10, 05",6,8,26,33,35,42,41
2218,"Sep 7, 05",2,3,16,37,45,49,22
2219,"Sep 3, 05",8,12,22,37,42,46,24
2220,"Aug 31, 05",1,18,30,33,36,47,23
2221,"Aug 27, 05",2,32,39,42,45,46,49
2222,"Aug 24, 05",3,22,25,32,36,41,9
2223,"Aug 20, 05",4,14,17,23,26,38,47
2224,"Aug 17, 05",4,7,24,27,28,41,37
2225,"Aug 13, 05",10,17,21,40,44,45,39
2226,"Aug 10, 05",4,10,16,22,39,42,43
2227,"Aug 6, 05",6,22,28,36,41,48,24
2228,"Aug 3, 05",4,5,6,10,23,35,18
2229,"Jul 30, 05",10,16,21,29,38,45,25
2230,"Jul 27, 05",8,19,22,30,34,47,18
2231,"Jul 23, 05",12,22,25,30,33,38,17
2232,"Jul 20, 05",2,7,22,27,45,48,42
2233,"Jul 16, 05",14,22,23,32,43,49,34
2234,"Jul 13, 05",1,7,8,14,32,33,26
2235,"Jul 9, 05",3,8,10,23,26,28,22
2236,"Jul 6, 05",5,7,23,25,31,49,16
2237,"Jul 2, 05",2,18,22,38,39,44,10
2238,"Jun 29, 05",19,42,43,44,46,47,26
2239,"Jun 25, 05",2,10,11,17,26,44,25
2240,"Jun 22, 05",9,10,13,30,33,39,32
2241,"Jun 18, 05",5,6,7,36,38,46,20
2242,"Jun 15, 05",7,10,13,33,39,42,47
2243,"Jun 11, 05",3,4,11,28,30,45,16
2244,"Jun 8, 05",3,8,20,22,38,49,5
2245,"Jun 4, 05",11,16,18,19,21,23,41
2246,"Jun 1, 05",3,14,25,29,33,42,21
2247,"May 28, 05",6,12,17,28,37,46,11
2248,"May 25, 05",10,12,16,21,29,48,1
2249,"May 21, 05",1,21,23,27,40,45,38
2250,"May 18, 05",2,5,6,12,19,36,7
2251,"May 14, 05",5,11,20,23,27,28,42
2252,"May 11, 05",9,10,16,18,20,49,46
2253,"May 7, 05",6,26,28,30,33,34,49
2254,"May 4, 05",12,19,23,24,29,44,28
2255,"Apr 30, 05",10,11,18,21,32,42,19
2256,"Apr 27, 05",9,14,17,22,26,46,3
2257,"Apr 23, 05",18,19,23,29,33,45,8
2258,"Apr 20, 05",8,9,12,20,45,48,39
2259,"Apr 16, 05",2,11,16,31,33,41,17
2260,"Apr 13, 05",11,12,23,29,30,40,9
2261,"Apr 9, 05",7,10,11,47,48,49,26
2262,"Apr 6, 05",7,8,24,28,29,40,12
2263,"Apr 2, 05",4,12,24,25,38,41,11
2264,"Mar 30, 05",7,10,24,27,30,47,41
2265,"Mar 26, 05",2,19,27,32,41,43,24
2266,"Mar 23, 05",1,14,32,33,37,40,7
2267,"Mar 19, 05",2,9,12,30,35,46,37
2268,"Mar 16, 05",8,10,18,19,25,41,34
2269,"Mar 12, 05",6,7,8,30,34,43,19
2270,"Mar 9, 05",4,10,11,18,23,34,49
2271,"Mar 5, 05",6,12,20,21,24,43,22
2272,"Mar 2, 05",3,16,19,22,23,25,32
2273,"Feb 26, 05",4,12,22,37,43,49,8
2274,"Feb 23, 05",5,8,10,32,48,49,29
2275,"Feb 19, 05",12,16,27,35,39,41,24
2276,"Feb 16, 05",4,5,17,18,34,38,1
2277,"Feb 12, 05",5,12,16,26,37,43,40
2278,"Feb 9, 05",10,15,21,23,28,37,41
2279,"Feb 5, 05",11,17,26,31,46,48,1
2280,"Feb 2, 05",2,6,7,13,31,36,32
2281,"Jan 29, 05",4,24,26,37,41,43,11
2282,"Jan 26, 05",8,9,13,17,34,44,12
2283,"Jan 22, 05",8,10,33,41,42,45,35
2284,"Jan 19, 05",2,5,18,21,34,43,36
2285,"Jan 15, 05",1,8,27,33,34,42,21
2286,"Jan 12, 05",1,13,21,34,36,42,8
2287,"Jan 8, 05",3,15,18,19,32,48,17
2288,"Jan 5, 05",1,2,30,36,42,43,23
2289,"Jan 1, 05",10,16,17,34,40,47,41
2290,"Dec 30, 06",10,14,18,40,45,49,1
2291,"Dec 27, 06",4,5,12,24,38,45,22
2292,"Dec 23, 06",4,6,19,22,23,45,43
2293,"Dec 20, 06",2,9,12,29,33,37,46
2294,"Dec 16, 06",7,22,24,30,38,46,41
2295,"Dec 13, 06",8,11,22,27,33,36,1
2296,"Dec 9, 06",4,11,18,20,29,44,24
2297,"Dec 6, 06",2,6,12,18,22,29,4
2298,"Dec 2, 06",8,32,33,43,46,49,1
2299,"Nov 29, 06",5,9,14,31,37,46,8
2300,"Nov 25, 06",1,18,20,23,41,47,37
2301,"Nov 22, 06",3,8,14,28,31,39,32
2302,"Nov 18, 06",1,11,22,25,39,41,44
2303,"Nov 15, 06",5,8,34,37,44,47,24
2304,"Nov 11, 06",3,5,6,7,26,40,16
2305,"Nov 8, 06",3,4,20,38,42,48,34
2306,"Nov 4, 06",6,23,30,33,37,41,17
2307,"Nov 1, 06",2,18,24,25,30,40,45
2308,"Oct 28, 06",1,10,26,38,39,47,45
2309,"Oct 25, 06",9,33,37,38,42,49,31
2310,"Oct 21, 06",2,4,25,29,41,43,38
2311,"Oct 18, 06",6,18,25,34,45,49,41
2312,"Oct 14, 06",9,14,22,45,47,49,25
2313,"Oct 11, 06",8,12,24,30,34,35,47
2314,"Oct 7, 06",15,20,33,37,39,45,13
2315,"Oct 4, 06",12,13,22,26,37,45,14
2316,"Sep 30, 06",1,10,18,24,31,46,19
2317,"Sep 27, 06",15,23,38,40,41,49,2
2318,"Sep 23, 06",6,11,19,20,32,39,38
2319,"Sep 20, 06",10,30,41,43,45,47,34
2320,"Sep 16, 06",5,13,14,29,39,40,34
2321,"Sep 13, 06",19,30,32,33,38,41,14
2322,"Sep 9, 06",13,22,31,32,34,48,26
2323,"Sep 6, 06",3,8,20,26,37,46,27
2324,"Sep 2, 06",3,9,10,14,17,19,12
2325,"Aug 30, 06",1,9,15,26,29,32,46
2326,"Aug 26, 06",1,9,10,24,32,35,39
2327,"Aug 23, 06",4,7,16,23,27,39,3
2328,"Aug 19, 06",9,10,19,43,47,49,29
2329,"Aug 16, 06",3,4,8,25,41,48,22
2330,"Aug 12, 06",3,10,21,23,33,44,43
2331,"Aug 9, 06",13,15,28,29,33,47,25
2332,"Aug 5, 06",2,13,19,25,30,32,40
2333,"Aug 2, 06",6,26,27,33,41,42,24
2334,"Jul 29, 06",13,16,21,42,46,49,8
2335,"Jul 26, 06",3,7,15,38,43,47,32
2336,"Jul 22, 06",2,6,9,20,43,44,46
2337,"Jul 19, 06",8,13,21,22,24,39,4
2338,"Jul 15, 06",13,17,21,33,41,42,38
2339,"Jul 12, 06",6,26,30,38,44,45,16
2340,"Jul 8, 06",11,14,29,33,42,44,7
2341,"Jul 5, 06",2,21,22,29,34,35,7
2342,"Jul 1, 06",11,19,36,41,46,49,38
2343,"Jun 28, 06",3,5,19,20,34,47,31
2344,"Jun 24, 06",2,20,26,29,37,45,17
2345,"Jun 21, 06",4,17,34,39,41,46,26
2346,"Jun 17, 06",11,14,20,25,31,36,48
2347,"Jun 14, 06",10,11,36,38,46,48,26
2348,"Jun 10, 06",18,23,32,34,41,46,49
2349,"Jun 7, 06",11,12,14,27,34,48,8
2350,"Jun 3, 06",8,20,21,27,36,48,11
2351,"May 31, 06",11,14,34,40,42,43,6
2352,"May 27, 06",9,15,18,34,35,45,6
2353,"May 24, 06",1,15,18,19,29,37,5
2354,"May 20, 06",15,18,22,31,43,49,26
2355,"May 17, 06",9,19,20,24,36,48,10
2356,"May 13, 06",2,10,11,16,42,43,21
2357,"May 10, 06",3,17,36,44,45,48,8
2358,"May 6, 06",6,28,30,31,34,48,47
2359,"May 3, 06",1,17,24,29,34,46,27
2360,"Apr 29, 06",4,29,35,40,43,45,9
2361,"Apr 26, 06",1,25,35,36,37,44,15
2362,"Apr 22, 06",21,22,23,24,48,49,3
2363,"Apr 19, 06",3,7,16,18,29,49,32
2364,"Apr 15, 06",2,3,9,21,26,29,42
2365,"Apr 12, 06",11,14,15,29,31,47,19
2366,"Apr 8, 06",1,6,8,10,15,20,34
2367,"Apr 5, 06",10,19,20,35,36,38,26
2368,"Apr 1, 06",4,6,8,12,34,38,14
2369,"Mar 29, 06",1,14,23,35,47,49,5
2370,"Mar 25, 06",17,23,24,33,35,41,47
2371,"Mar 22, 06",8,12,17,23,36,38,43
2372,"Mar 18, 06",1,6,31,37,44,45,19
2373,"Mar 15, 06",2,7,15,23,25,45,41
2374,"Mar 11, 06",12,13,19,20,21,29,38
2375,"Mar 8, 06",11,15,18,33,42,49,21
2376,"Mar 4, 06",7,28,35,40,42,48,46
2377,"Mar 1, 06",9,15,22,33,38,48,10
2378,"Feb 25, 06",7,9,13,23,26,47,28
2379,"Feb 22, 06",8,26,31,35,36,47,24
2380,"Feb 18, 06",17,20,24,28,31,41,25
2381,"Feb 15, 06",12,13,15,32,40,43,47
2382,"Feb 11, 06",5,21,29,30,36,45,49
2383,"Feb 8, 06",19,29,33,40,46,48,34
2384,"Feb 4, 06",2,16,17,29,39,41,11
2385,"Feb 1, 06",2,12,14,41,42,43,20
2386,"Jan 28, 06",9,19,22,33,37,46,35
2387,"Jan 25, 06",7,14,20,21,42,45,18
2388,"Jan 21, 06",3,5,10,21,30,37,8
2389,"Jan 18, 06",3,8,9,20,22,35,4
2390,"Jan 14, 06",11,29,35,36,44,48,30
2391,"Jan 11, 06",12,35,36,43,44,45,46
2392,"Jan 7, 06",5,20,28,30,41,42,16
2393,"Jan 4, 06",6,21,33,42,43,46,25
2394,"Dec 29, 07",7,13,16,24,35,42,1
2395,"Dec 26, 07",8,10,12,14,31,39,9
2396,"Dec 22, 07",8,17,30,36,40,47,24
2397,"Dec 19, 07",6,9,15,32,37,48,38
2398,"Dec 15, 07",3,11,32,34,44,48,33
2399,"Dec 12, 07",6,24,31,32,34,39,22
2400,"Dec 8, 07",2,9,11,22,35,45,31
2401,"Dec 5, 07",1,2,23,29,30,42,12
2402,"Dec 1, 07",16,21,31,40,43,45,37
2403,"Nov 28, 07",7,13,27,37,40,46,11
2404,"Nov 24, 07",1,10,25,27,30,36,41
2405,"Nov 21, 07",2,10,13,15,28,41,38
2406,"Nov 17, 07",14,17,27,41,47,48,24
2407,"Nov 14, 07",3,15,24,25,40,44,39
2408,"Nov 10, 07",3,13,14,17,20,42,40
2409,"Nov 7, 07",4,12,24,25,37,49,33
2410,"Nov 3, 07",8,23,33,40,46,49,37
2411,"Oct 31, 07",2,8,23,25,33,48,43
2412,"Oct 27, 07",12,13,17,34,40,47,9
2413,"Oct 24, 07",8,9,31,42,45,49,19
2414,"Oct 20, 07",7,8,13,26,32,35,41
2415,"Oct 17, 07",12,24,33,36,39,45,28
2416,"Oct 13, 07",1,26,30,32,39,47,21
2417,"Oct 10, 07",9,37,39,45,47,48,4
2418,"Oct 6, 07",5,15,30,35,41,48,6
2419,"Oct 3, 07",3,17,18,24,31,32,42
2420,"Sep 29, 07",9,19,26,29,39,45,33
2421,"Sep 26, 07",21,25,32,35,40,47,6
2422,"Sep 22, 07",5,8,12,15,39,47,40
2423,"Sep 19, 07",5,17,24,36,41,49,39
2424,"Sep 15, 07",9,39,40,43,46,48,24
2425,"Sep 12, 07",10,11,16,21,24,38,23
2426,"Sep 8, 07",3,8,16,20,24,25,23
2427,"Sep 5, 07",17,18,20,22,25,36,11
2428,"Sep 1, 07",11,17,18,28,31,46,42
2429,"Aug 29, 07",7,21,22,24,30,31,29
2430,"Aug 25, 07",9,19,31,35,39,42,1
2431,"Aug 22, 07",2,7,18,32,36,43,22
2432,"Aug 18, 07",2,12,32,34,38,48,43
2433,"Aug 15, 07",3,16,22,27,28,32,5
2434,"Aug 11, 07",1,17,23,34,37,49,13
2435,"Aug 8, 07",2,15,28,41,42,46,3
2436,"Aug 4, 07",9,17,18,20,41,49,46
2437,"Aug 1, 07",7,21,23,37,43,48,35
2438,"Jul 28, 07",1,5,17,32,39,45,40
2439,"Jul 25, 07",8,11,12,18,40,42,17
2440,"Jul 21, 07",9,10,22,29,38,41,11
2441,"Jul 18, 07",2,3,18,31,38,46,17
2442,"Jul 14, 07",10,27,33,38,40,49,21
2443,"Jul 11, 07",4,14,21,29,36,41,46
2444,"Jul 7, 07",10,19,25,31,37,40,1
2445,"Jul 4, 07",20,25,26,39,42,44,10
2446,"Jun 30, 07",6,12,25,43,45,47,31
2447,"Jun 27, 07",7,14,17,19,34,37,11
2448,"Jun 23, 07",7,20,24,37,43,49,21
2449,"Jun 20, 07",4,7,13,41,44,47,19
2450,"Jun 16, 07",3,15,31,33,43,48,24
2451,"Jun 13, 07",2,10,19,36,40,48,18
2452,"Jun 9, 07",10,20,25,41,44,46,6
2453,"Jun 6, 07",2,11,24,31,39,49,9
2454,"Jun 2, 07",8,16,19,32,40,46,28
2455,"May 30, 07",3,16,20,27,34,35,38
2456,"May 26, 07",6,17,29,32,36,47,37
2457,"May 23, 07",4,13,19,23,33,48,16
2458,"May 19, 07",8,16,33,37,40,42,35
2459,"May 16, 07",11,14,31,33,37,45,9
2460,"May 12, 07",5,7,13,27,45,47,11
2461,"May 9, 07",11,17,27,32,39,49,19
2462,"May 5, 07",1,23,26,28,33,40,10
2463,"May 2, 07",22,24,32,33,37,41,46
2464,"Apr 28, 07",3,19,20,23,35,38,48
2465,"Apr 25, 07",3,6,12,19,24,29,40
2466,"Apr 21, 07",17,29,33,43,45,49,18
2467,"Apr 18, 07",14,22,25,30,44,48,1
2468,"Apr 14, 07",6,15,22,26,41,49,9
2469,"Apr 11, 07",6,10,21,24,38,48,26
2470,"Apr 7, 07",10,12,23,26,35,37,47
2471,"Apr 4, 07",5,16,21,25,40,48,31
2472,"Mar 31, 07",4,9,16,32,37,41,5
2473,"Mar 28, 07",7,20,24,25,29,45,36
2474,"Mar 24, 07",1,13,19,26,32,46,28
2475,"Mar 21, 07",3,7,26,30,33,46,32
2476,"Mar 17, 07",13,21,23,27,28,34,31
2477,"Mar 14, 07",12,19,22,34,46,47,36
2478,"Mar 10, 07",9,18,28,37,42,49,24
2479,"Mar 7, 07",7,9,21,29,31,47,12
2480,"Mar 3, 07",3,21,27,37,43,44,9
2481,"Feb 28, 07",3,6,12,15,43,44,37
2482,"Feb 24, 07",4,6,15,33,38,40,13
2483,"Feb 21, 07",5,6,17,21,31,46,49
2484,"Feb 17, 07",13,20,31,36,43,46,19
2485,"Feb 14, 07",10,24,35,40,41,45,39
2486,"Feb 10, 07",8,13,23,37,41,42,26
2487,"Feb 7, 07",4,8,11,27,37,47,21
2488,"Feb 3, 07",10,13,24,27,37,39,14
2489,"Jan 31, 07",2,6,9,11,14,37,25
2490,"Jan 27, 07",6,9,17,20,22,40,7
2491,"Jan 24, 07",6,11,20,26,34,35,2
2492,"Jan 20, 07",24,40,45,47,48,49,7
2493,"Jan 17, 07",5,7,9,30,39,40,25
2494,"Jan 13, 07",1,2,3,19,25,41,31
2495,"Jan 10, 07",9,16,19,41,46,49,4
2496,"Jan 6, 07",19,20,33,43,45,47,38
2497,"Jan 3, 07",4,14,17,20,38,48,7
2498,"Dec 31, 08",5,7,23,33,37,38,26
2499,"Dec 27, 08",6,10,20,23,45,47,11
2500,"Dec 24, 08",11,12,29,32,35,43,26
2501,"Dec 20, 08",4,7,8,10,47,48,6
2502,"Dec 17, 08",11,18,22,28,30,49,25
2503,"Dec 13, 08",4,15,34,36,43,47,9
2504,"Dec 10, 08",6,12,18,27,42,43,7
2505,"Dec 6, 08",4,8,29,37,40,48,45
2506,"Dec 3, 08",2,8,12,22,36,37,23
2507,"Nov 29, 08",9,12,16,26,30,37,27
2508,"Nov 26, 08",11,33,34,42,43,48,7
2509,"Nov 22, 08",9,21,28,37,44,49,19
2510,"Nov 19, 08",24,28,34,38,44,45,35
2511,"Nov 15, 08",8,9,12,16,19,21,47
2512,"Nov 12, 08",12,30,34,38,39,43,36
2513,"Nov 8, 08",2,3,19,28,36,45,39
2514,"Nov 5, 08",4,13,17,27,35,45,34
2515,"Nov 1, 08",18,25,33,40,42,49,19
2516,"Oct 29, 08",1,3,26,33,42,46,45
2517,"Oct 25, 08",4,9,25,26,41,46,40
2518,"Oct 22, 08",8,9,12,20,42,45,39
2519,"Oct 18, 08",11,13,26,32,34,44,2
2520,"Oct 15, 08",7,9,15,21,38,40,13
2521,"Oct 11, 08",7,8,23,38,39,45,47
2522,"Oct 8, 08",4,13,19,32,40,45,28
2523,"Oct 4, 08",12,19,23,25,36,46,2
2524,"Oct 1, 08",2,8,22,29,34,48,47
2525,"Sep 27, 08",11,19,29,33,44,46,34
2526,"Sep 24, 08",10,27,36,40,42,43,37
2527,"Sep 20, 08",2,10,24,31,33,49,3
2528,"Sep 17, 08",7,9,17,23,27,32,22
2529,"Sep 13, 08",5,18,20,26,37,39,14
2530,"Sep 10, 08",2,15,25,31,38,49,48
2531,"Sep 6, 08",2,5,9,17,32,35,36
2532,"Sep 3, 08",5,21,28,32,43,46,13
2533,"Aug 30, 08",2,26,29,36,37,45,31
2534,"Aug 27, 08",2,12,25,28,35,48,3
2535,"Aug 23, 08",3,7,13,30,38,46,24
2536,"Aug 20, 08",3,6,9,27,28,36,45
2537,"Aug 16, 08",12,16,19,32,42,49,3
2538,"Aug 13, 08",1,16,28,29,39,45,23
2539,"Aug 9, 08",1,34,37,39,40,42,11
2540,"Aug 6, 08",10,18,22,26,34,38,39
2541,"Aug 2, 08",2,9,26,44,47,49,34
2542,"Jul 30, 08",3,10,21,26,38,43,48
2543,"Jul 26, 08",2,6,20,23,38,45,24
2544,"Jul 23, 08",7,9,25,35,40,48,1
2545,"Jul 19, 08",10,20,28,36,40,46,23
2546,"Jul 16, 08",3,10,16,17,25,39,19
2547,"Jul 12, 08",15,18,19,21,24,35,37
2548,"Jul 9, 08",2,25,28,40,45,46,34
2549,"Jul 5, 08",2,7,8,32,43,49,48
2550,"Jul 2, 08",12,18,19,35,42,43,44
2551,"Jun 28, 08",4,16,20,23,28,44,32
2552,"Jun 25, 08",1,23,29,34,37,45,8
2553,"Jun 21, 08",6,7,14,16,17,27,32
2554,"Jun 18, 08",2,12,31,40,44,45,11
2555,"Jun 14, 08",6,9,14,18,42,44,36
2556,"Jun 11, 08",2,24,33,35,44,48,37
2557,"Jun 7, 08",27,29,33,36,46,48,24
2558,"Jun 4, 08",5,21,25,32,33,41,45
2559,"May 31, 08",2,9,11,22,34,35,26
2560,"May 28, 08",3,4,22,23,26,28,8
2561,"May 24, 08",3,16,22,39,42,49,28
2562,"May 21, 08",3,4,7,19,28,32,6
2563,"May 17, 08",5,21,35,38,47,48,45
2564,"May 14, 08",9,20,22,28,35,42,15
2565,"May 10, 08",13,15,17,26,34,48,25
2566,"May 7, 08",13,22,29,33,46,49,18
2567,"May 3, 08",3,6,15,27,40,44,41
2568,"Apr 30, 08",3,6,19,23,39,43,14
2569,"Apr 26, 08",1,2,18,38,42,45,30
2570,"Apr 23, 08",12,24,25,29,41,45,14
2571,"Apr 19, 08",5,27,30,32,46,49,9
2572,"Apr 16, 08",13,25,34,35,47,48,22
2573,"Apr 12, 08",1,13,23,35,38,42,22
2574,"Apr 9, 08",20,21,22,29,39,41,25
2575,"Apr 5, 08",16,18,21,27,36,43,44
2576,"Apr 2, 08",2,5,8,20,21,33,11
2577,"Mar 29, 08",4,7,10,12,26,33,24
2578,"Mar 26, 08",1,6,15,27,33,40,46
2579,"Mar 22, 08",5,6,10,25,36,38,7
2580,"Mar 19, 08",23,40,41,42,44,45,43
2581,"Mar 15, 08",3,9,11,19,30,39,20
2582,"Mar 12, 08",3,11,22,29,41,44,48
2583,"Mar 8, 08",11,12,13,16,46,48,28
2584,"Mar 5, 08",17,20,33,35,37,40,25
2585,"Mar 1, 08",3,7,9,28,31,43,2
2586,"Feb 27, 08",2,4,17,33,36,45,35
2587,"Feb 23, 08",4,14,20,31,32,42,18
2588,"Feb 20, 08",1,6,8,38,39,40,31
2589,"Feb 16, 08",19,29,33,35,44,49,22
2590,"Feb 13, 08",14,24,26,29,41,46,22
2591,"Feb 9, 08",3,17,26,33,39,46,18
2592,"Feb 6, 08",2,4,11,30,34,47,42
2593,"Feb 2, 08",7,11,13,34,46,47,9
2594,"Jan 30, 08",1,20,21,23,40,41,12
2595,"Jan 26, 08",1,5,11,37,44,47,36
2596,"Jan 23, 08",6,10,13,20,32,37,34
2597,"Jan 19, 08",13,18,22,29,37,49,47
2598,"Jan 16, 08",7,15,34,39,41,49,22
2599,"Jan 12, 08",3,10,32,43,44,46,35
2600,"Jan 9, 08",5,22,25,30,45,46,41
2601,"Jan 5, 08",3,22,25,36,39,40,41
2602,"Jan 2, 08",4,6,7,16,32,45,43
2603,"Dec 30, 09",5,9,23,30,34,36,24
2604,"Dec 26, 09",5,14,34,38,40,43,36
2605,"Dec 23, 09",1,5,9,11,22,38,27
2606,"Dec 19, 09",12,15,19,41,42,49,48
2607,"Dec 16, 09",4,22,23,46,48,49,18
2608,"Dec 12, 09",16,20,26,31,38,49,42
2609,"Dec 9, 09",1,15,17,26,28,38,44
2610,"Dec 5, 09",8,10,14,22,28,29,2
2611,"Dec 2, 09",2,4,24,25,47,48,44
2612,"Nov 28, 09",17,26,27,28,33,49,43
2613,"Nov 25, 09",5,10,16,19,33,47,24
2614,"Nov 21, 09",18,25,35,43,46,47,4
2615,"Nov 18, 09",2,4,13,24,30,42,9
2616,"Nov 14, 09",1,9,19,25,31,41,42
2617,"Nov 11, 09",1,19,23,24,25,43,5
2618,"Nov 7, 09",12,15,18,25,29,32,14
2619,"Nov 4, 09",2,7,8,18,20,37,12
2620,"Oct 31, 09",5,24,31,34,35,44,46
2621,"Oct 28, 09",18,26,32,34,43,44,37
2622,"Oct 24, 09",5,13,25,34,36,46,41
2623,"Oct 21, 09",2,11,29,32,48,49,34
2624,"Oct 17, 09",8,17,24,34,42,46,5
2625,"Oct 14, 09",4,17,19,22,24,46,30
2626,"Oct 10, 09",5,11,12,22,23,26,41
2627,"Oct 7, 09",2,4,12,24,36,38,16
2628,"Oct 3, 09",14,19,27,32,45,49,34
2629,"Sep 30, 09",4,10,29,33,39,46,2
2630,"Sep 26, 09",5,6,14,18,30,35,2
2631,"Sep 23, 09",4,8,11,12,34,43,22
2632,"Sep 19, 09",1,7,23,29,30,33,9
2633,"Sep 16, 09",6,17,36,41,42,49,1
2634,"Sep 12, 09",3,12,13,36,46,48,9
2635,"Sep 9, 09",3,6,17,27,28,44,43
2636,"Sep 5, 09",12,13,27,32,45,46,18
2637,"Sep 2, 09",4,6,9,30,33,49,13
2638,"Aug 29, 09",9,10,26,29,32,37,12
2639,"Aug 26, 09",4,6,9,29,33,49,15
2640,"Aug 22, 09",15,19,23,38,43,49,33
